"tail.node"	"head.node"	"capacity..veh.h."	"length..miles."	"fftt.min."	"Power"	"B"	"Flow"	"speed.limit..mph."	"toll..cents."	"link.type"	"X"
34376	197	99999	0	1.969	3.6	0.9	0	0	0	1	";"
34376	200	99999	0	1.58373	3.6	0.9	0	0	0	1	";"
34376	34405	850	0.84225	1.14807	3.4	0.7	0	0	0	1	";"
34376	54228	850	1.28566	0.74501	3.4	0.7	0	0	0	1	";"
34377	34363	850	0.9559	1.30298	3.4	0.7	0	0	0	1	";"
34377	34368	850	1.094	1.49123	3.4	0.7	0	0	0	1	";"
34377	34885	550	0.31375	0.53765	3.6	0.9	0	0	0	1	";"
34378	118	99999	0	1.96633	3.6	0.9	0	0	0	1	";"
34378	34379	600	0.6451	0.99207	3.6	0.9	0	0	0	1	";"
34378	34689	600	0.11857	0.18235	3.6	0.9	0	0	0	1	";"
34379	34378	600	0.6451	0.99207	3.6	0.9	0	0	0	1	";"
34379	34880	600	0.25499	0.39213	3.6	0.9	0	0	0	1	";"
34379	34897	600	0.12202	0.18766	3.6	0.9	0	0	0	1	";"
34380	1694	99999	0	0.81125	3.6	0.9	0	0	0	1	";"
34380	1701	99999	0	0.98903	3.6	0.9	0	0	0	1	";"
34380	34381	1700	0.51847	0.84043	2	0.6	0	0	0	1	";"
34380	34533	1700	0.40449	0.65567	2	0.6	0	0	0	1	";"
34381	8389	1450	0.29843	0.44746	3.6	0.9	0	0	0	1	";"
34381	34380	1700	0.51847	0.84043	2	0.6	0	0	0	1	";"
34381	34759	1700	0.16908	0.27407	2	0.6	0	0	0	1	";"
34382	8383	3900	0.63066	0.56454	4	0.15	0	0	0	1	";"
34382	8399	1400	0.81788	1.16794	3.6	0.9	0	0	0	1	";"
34383	34498	3900	0.81602	0.73047	4	0.15	0	0	0	1	";"
34384	9405	900	0.87473	0.97154	3.4	0.7	0	0	0	1	";"
34384	54213	900	2.81486	0.1944	3.4	0.7	0	0	0	1	";"
34385	8388	550	1.1563	2.31169	2	0.5	0	0	0	1	";"
34385	18833	550	0.27148	0.54274	2	0.5	0	0	0	1	";"
34385	34764	550	0.02228	0.04455	2	0.5	0	0	0	1	";"
34386	34387	550	0.0941	0.16125	3.6	0.9	0	0	0	1	";"
34386	34627	550	0.1553	0.26613	3.6	0.9	0	0	0	1	";"
34387	34386	550	0.0941	0.16125	3.6	0.9	0	0	0	1	";"
34387	34786	550	0.01882	0.03226	3.6	0.9	0	0	0	1	";"
34387	50814	550	0.02	0.02538	3.6	0.9	0	0	0	1	";"
34388	126	99999	0	2.07876	3.6	0.9	0	0	0	1	";"
34388	34389	600	0.27127	0.56102	2	0.5	0	0	0	1	";"
34388	34704	600	0.36094	0.74647	2	0.5	0	0	0	1	";"
34389	34388	600	0.27127	0.56102	2	0.5	0	0	0	1	";"
34389	34889	600	0.23217	0.48016	2	0.5	0	0	0	1	";"
34390	34391	600	0.13223	0.20336	3.6	0.9	0	0	0	1	";"
34390	34709	600	0.13657	0.21003	3.6	0.9	0	0	0	1	";"
34391	118	99999	0	2.4854	3.6	0.9	0	0	0	1	";"
34391	34390	600	0.13223	0.20336	3.6	0.9	0	0	0	1	";"
34391	34898	600	0.43792	0.67347	3.6	0.9	0	0	0	1	";"
34392	34575	850	0.39891	0.54375	3.4	0.7	0	0	0	1	";"
34392	34593	550	0.16698	0.28614	3.6	0.9	0	0	0	1	";"
34392	40443	850	1.46637	1.50469	3.4	0.7	0	0	0	1	";"
34393	34394	900	1.66737	1.8519	3.4	0.7	0	0	0	1	";"
34393	34711	900	0.12872	0.14296	3.4	0.7	0	0	0	1	";"
34393	34732	600	0.4219	0.64882	3.6	0.9	0	0	0	1	";"
34394	133	99999	0	1.34777	3.6	0.9	0	0	0	1	";"
34394	34393	900	1.66737	1.8519	3.4	0.7	0	0	0	1	";"
34394	54640	900	1.58918	1.68124	3.4	0.7	0	0	0	1	";"
34395	6665	1350	0.31151	0.46708	3.6	0.9	0	0	0	1	";"
34395	6693	1700	0.71855	1.0261	2	0.8	0	0	0	1	";"
34395	34397	1700	0.20055	0.28639	2	0.8	0	0	0	1	";"
34395	34434	500	0.15979	0.29949	3.6	0.9	0	0	0	1	";"
34395	50222	500	0.39	0.51136	3.6	0.9	0	0	0	1	";"
34396	260	99999	0	0.60312	3.6	0.9	0	0	0	1	";"
34396	7142	400	0.49992	0.88187	3.6	0.9	0	0	0	1	";"
34396	7541	400	0.46993	0.82897	3.6	0.9	0	0	0	1	";"
34397	6808	1350	0.21903	0.32841	3.6	0.9	0	0	0	1	";"
34397	34395	1700	0.20055	0.28639	2	0.8	0	0	0	1	";"
34397	34423	1350	0.38106	0.57137	3.6	0.9	0	0	0	1	";"
34397	34431	1700	0.10932	0.15611	2	0.8	0	0	0	1	";"
34398	7130	2200	0.30095	0.37604	4	0.15	0	0	0	1	";"
34398	19787	2200	0.16393	0.20483	4	0.15	0	0	0	1	";"
34399	204	99999	0	0.88125	3.6	0.9	0	0	0	1	";"
34399	205	99999	0	1.47149	3.6	0.9	0	0	0	1	";"
34399	19785	500	0.24927	0.4672	3.6	0.9	0	0	0	1	";"
34399	54777	500	0.76487	0.83708	2	0.5	0	0	0	1	";"
34400	18907	850	0.42137	0.57437	3.4	0.7	0	0	0	1	";"
34400	34401	850	0.50706	0.59631	2	0.9	0	0	0	1	";"
34400	34474	850	0.80166	1.09274	3.4	0.7	0	0	0	1	";"
34401	34400	850	0.50706	0.69117	3.4	0.7	0	0	0	1	";"
34401	34582	850	0.49092	0.57732	2	0.9	0	0	0	1	";"
34401	34583	550	0.05518	0.09456	3.6	0.9	0	0	0	1	";"
34402	34403	7800	0.87263	0.78116	4	0.15	0	0	0	1	";"
34403	34517	7800	0.28204	0.24515	4	0.15	0	0	0	1	";"
34403	34518	725	0.41256	0.61859	3.6	0.9	0	0	0	1	";"
34404	54778	5850	0.88534	0.20424	4	0.15	0	0	0	1	";"
34405	34371	1700	0.53531	0.72967	3.4	0.7	0	0	0	1	";"
34405	34376	850	0.84225	1.14807	3.4	0.7	0	0	0	1	";"
34405	54590	550	0.99003	1.29305	3.6	0.9	0	0	0	1	";"
34406	34407	550	0.23657	0.47296	2	0.5	0	0	0	1	";"
34406	34429	500	0.24734	0.54944	2	0.5	0	0	0	1	";"
34407	213	99999	0	0.82938	3.6	0.9	0	0	0	1	";"
34407	214	99999	0	0.13834	3.6	0.9	0	0	0	1	";"
34407	34406	550	0.23657	0.47296	2	0.5	0	0	0	1	";"
34407	34470	500	0.45545	1.01171	2	0.5	0	0	0	1	";"
34408	6171	1400	0.38544	0.55042	3.6	0.9	0	0	0	1	";"
34408	34409	1900	0.13229	0.17248	2	0.8	0	0	0	1	";"
34408	34410	850	0.29435	0.40123	3.4	0.7	0	0	0	1	";"
34408	34420	1900	0.43918	0.57262	2	0.8	0	0	0	1	";"
34409	34408	1900	0.13229	0.17248	2	0.8	0	0	0	1	";"
34409	34427	1900	0.40733	0.53109	2	0.8	0	0	0	1	";"
34410	241	99999	0	0.20688	3.6	0.9	0	0	0	1	";"
34410	19957	850	0.03516	0.04792	3.4	0.7	0	0	0	1	";"
34410	34408	850	0.29435	0.40123	3.4	0.7	0	0	0	1	";"
34411	34412	500	0.10311	0.22904	2	0.5	0	0	0	1	";"
34411	34417	500	0.02843	0.06316	2	0.5	0	0	0	1	";"
34412	34411	500	0.10311	0.22904	2	0.5	0	0	0	1	";"
34412	40149	500	0.10521	0.22996	2	0.5	0	0	0	1	";"
34413	831	99999	0	1.58077	3.6	0.9	0	0	0	1	";"
34413	1081	99999	0	1.13211	3.6	0.9	0	0	0	1	";"
34413	5756	1700	0.47291	0.67532	2	0.8	0	0	0	1	";"
34413	54600	1700	0.50027	0.21714	2	0.8	0	0	0	1	";"
34415	6019	500	0.14623	0.33264	2	0.5	0	0	0	1	";"
34415	34416	500	0.07277	0.16165	2	0.5	0	0	0	1	";"
34416	34415	500	0.07277	0.16165	2	0.5	0	0	0	1	";"
34416	34417	500	0.19333	0.42945	2	0.5	0	0	0	1	";"
34417	1083	99999	0	0.26032	3.6	0.9	0	0	0	1	";"
34417	34411	500	0.02843	0.06316	2	0.5	0	0	0	1	";"
34417	34416	500	0.19333	0.42945	2	0.5	0	0	0	1	";"
34418	5802	3900	0.85995	0.74749	4	0.15	0	0	0	1	";"
34420	6178	1900	0.3463	0.45152	2	0.8	0	0	0	1	";"
34420	34408	1900	0.43918	0.57262	2	0.8	0	0	0	1	";"
34421	256	99999	0	1.23436	3.6	0.9	0	0	0	1	";"
34421	6862	1700	0.29822	0.48341	2	0.9	0	0	0	1	";"
34421	7136	600	0.19345	0.3516	2	0.6	0	0	0	1	";"
34423	34432	3900	0.42771	0.38288	4	0.15	0	0	0	1	";"
34424	6942	3500	0.27486	0.23892	4	0.15	0	0	0	1	";"
34425	19952	3500	0.29419	0.26335	4	0.15	0	0	0	1	";"
34426	6972	1200	0.22194	0.35976	3.6	0.9	0	0	0	1	";"
34426	34424	3500	0.52028	0.46574	4	0.15	0	0	0	1	";"
34427	243	99999	0	0.58486	3.6	0.9	0	0	0	1	";"
34427	6442	1900	0.53362	0.69576	2	0.8	0	0	0	1	";"
34427	34409	1900	0.40733	0.53109	2	0.8	0	0	0	1	";"
34428	34431	1900	0.00198	0.00259	2	0.8	0	0	0	1	";"
34428	40503	1700	0.46476	0.43012	3.4	0.7	0	0	0	1	";"
34429	34406	500	0.24734	0.54944	2	0.5	0	0	0	1	";"
34429	34430	500	0.06373	0.14157	2	0.5	0	0	0	1	";"
34430	34429	500	0.06373	0.14157	2	0.5	0	0	0	1	";"
34430	34431	500	0.10087	0.22408	2	0.5	0	0	0	1	";"
34431	34397	1700	0.10932	0.15611	2	0.8	0	0	0	1	";"
34431	34428	1900	0.00198	0.00259	2	0.8	0	0	0	1	";"
34431	34430	500	0.10087	0.22408	2	0.5	0	0	0	1	";"
34432	34402	3900	0.34038	0.3047	4	0.15	0	0	0	1	";"
34433	7046	1350	0.28902	0.44447	3.6	0.9	0	0	0	1	";"
34433	34402	5850	0.47856	0.42839	4	0.15	0	0	0	1	";"
34434	211	99999	0	1.08219	3.6	0.9	0	0	0	1	";"
34434	7058	500	0.20362	0.38164	3.6	0.9	0	0	0	1	";"
34434	34395	500	0.15979	0.29949	3.6	0.9	0	0	0	1	";"
34435	5909	1700	0.45802	0.62433	3.4	0.7	0	0	0	1	";"
34435	34440	1900	0.11539	0.15045	2	0.8	0	0	0	1	";"
34435	40442	850	0.80747	0.6084	3.4	0.7	0	0	0	1	";"
34436	5909	1700	0.5416	0.73825	3.4	0.7	0	0	0	1	";"
34436	34437	850	1.02507	1.39727	3.4	0.7	0	0	0	1	";"
34436	34442	1700	0.74466	1.01505	3.4	0.7	0	0	0	1	";"
34436	34447	850	0.55529	0.75692	3.4	0.7	0	0	0	1	";"
34437	110	99999	0	1.20574	3.6	0.9	0	0	0	1	";"
34437	34436	850	1.02507	1.39727	3.4	0.7	0	0	0	1	";"
34437	34474	850	0.16206	0.2209	3.4	0.7	0	0	0	1	";"
34438	34439	500	0.0776	0.17237	2	0.5	0	0	0	1	";"
34438	34468	500	0.13916	0.30912	2	0.5	0	0	0	1	";"
34439	217	99999	0	0.59482	3.6	0.9	0	0	0	1	";"
34439	34438	500	0.0776	0.17237	2	0.5	0	0	0	1	";"
34439	34479	500	0.11227	0.24939	2	0.5	0	0	0	1	";"
34440	5798	1400	0.23829	0.34029	3.6	0.9	0	0	0	1	";"
34440	5819	1700	0.12936	0.18473	2	0.8	0	0	0	1	";"
34440	34435	1900	0.11539	0.15045	2	0.8	0	0	0	1	";"
34441	18944	500	0.06715	0.12585	3.6	0.9	0	0	0	1	";"
34441	40504	500	0.48588	0.71947	3.6	0.9	0	0	0	1	";"
34442	110	99999	0	2.35978	3.6	0.9	0	0	0	1	";"
34442	34436	1700	0.74466	1.01505	3.4	0.7	0	0	0	1	";"
34442	34445	1700	0.26941	0.36724	3.4	0.7	0	0	0	1	";"
34443	34444	550	0.06022	0.1204	2	0.5	0	0	0	1	";"
34443	34450	550	0.06769	0.13532	2	0.5	0	0	0	1	";"
34444	34443	550	0.06022	0.1204	2	0.5	0	0	0	1	";"
34444	34458	550	0.06533	0.13062	2	0.5	0	0	0	1	";"
34445	34442	1700	0.26941	0.36724	3.4	0.7	0	0	0	1	";"
34445	34446	550	0.04769	0.09535	2	0.5	0	0	0	1	";"
34445	54652	1700	0.48941	0.25907	3.4	0.7	0	0	0	1	";"
34446	34445	550	0.04769	0.09535	2	0.5	0	0	0	1	";"
34446	34464	550	0.07782	0.15558	2	0.5	0	0	0	1	";"
34447	25171	850	0.1142	0.15567	3.4	0.7	0	0	0	1	";"
34447	34436	850	0.55529	0.75692	3.4	0.7	0	0	0	1	";"
34447	34448	550	0.05901	0.11798	2	0.5	0	0	0	1	";"
34448	34447	550	0.05901	0.11798	2	0.5	0	0	0	1	";"
34448	34449	550	0.19055	0.38095	2	0.5	0	0	0	1	";"
34449	101	99999	0	0.87868	3.6	0.9	0	0	0	1	";"
34449	34448	550	0.19055	0.38095	2	0.5	0	0	0	1	";"
34449	34450	550	0.06087	0.12169	2	0.5	0	0	0	1	";"
34450	34443	550	0.06769	0.13532	2	0.5	0	0	0	1	";"
34450	34449	550	0.06087	0.12169	2	0.5	0	0	0	1	";"
34451	34452	550	0.05134	0.10264	2	0.5	0	0	0	1	";"
34451	34466	550	0.0976	0.19513	2	0.5	0	0	0	1	";"
34452	34451	550	0.05134	0.10264	2	0.5	0	0	0	1	";"
34452	34462	550	0.09814	0.19621	2	0.5	0	0	0	1	";"
34453	101	99999	0	1.0248	3.6	0.9	0	0	0	1	";"
34453	34454	550	0.23136	0.46253	2	0.5	0	0	0	1	";"
34453	34455	550	0.04799	0.09594	2	0.5	0	0	0	1	";"
34454	25225	550	0.09347	0.18687	2	0.5	0	0	0	1	";"
34454	34453	550	0.23136	0.46253	2	0.5	0	0	0	1	";"
34454	34461	550	0.10038	0.20067	2	0.5	0	0	0	1	";"
34455	34453	550	0.04799	0.09594	2	0.5	0	0	0	1	";"
34455	34457	550	0.03263	0.06524	2	0.5	0	0	0	1	";"
34456	34457	550	0.06243	0.12482	2	0.5	0	0	0	1	";"
34456	34460	550	0.05852	0.11699	2	0.5	0	0	0	1	";"
34457	34455	550	0.03263	0.06524	2	0.5	0	0	0	1	";"
34457	34456	550	0.06243	0.12482	2	0.5	0	0	0	1	";"
34458	102	99999	0	0.62707	3.6	0.9	0	0	0	1	";"
34458	34444	550	0.06533	0.13062	2	0.5	0	0	0	1	";"
34458	34459	550	0.06139	0.12274	2	0.5	0	0	0	1	";"
34459	34458	550	0.06139	0.12274	2	0.5	0	0	0	1	";"
34459	34460	550	0.07284	0.14563	2	0.5	0	0	0	1	";"
34460	34456	550	0.05852	0.11699	2	0.5	0	0	0	1	";"
34460	34459	550	0.07284	0.14563	2	0.5	0	0	0	1	";"
34461	34454	550	0.10038	0.20067	2	0.5	0	0	0	1	";"
34461	34463	550	0.02745	0.05488	2	0.5	0	0	0	1	";"
34462	34452	550	0.09814	0.19621	2	0.5	0	0	0	1	";"
34462	34463	550	0.02724	0.05447	2	0.5	0	0	0	1	";"
34463	103	99999	0	0.28788	3.6	0.9	0	0	0	1	";"
34463	34461	550	0.02745	0.05488	2	0.5	0	0	0	1	";"
34463	34462	550	0.02724	0.05447	2	0.5	0	0	0	1	";"
34464	34446	550	0.07782	0.15558	2	0.5	0	0	0	1	";"
34464	34465	550	0.12944	0.25879	2	0.5	0	0	0	1	";"
34465	34464	550	0.12944	0.25879	2	0.5	0	0	0	1	";"
34465	34466	550	0.06913	0.13821	2	0.5	0	0	0	1	";"
34466	102	99999	0	1.12421	3.6	0.9	0	0	0	1	";"
34466	34451	550	0.0976	0.19513	2	0.5	0	0	0	1	";"
34466	34465	550	0.06913	0.13821	2	0.5	0	0	0	1	";"
34468	34438	500	0.13916	0.30912	2	0.5	0	0	0	1	";"
34468	40047	550	0.16448	0.32884	2	0.5	0	0	0	1	";"
34469	215	99999	0	0.81348	3.6	0.9	0	0	0	1	";"
34469	6704	750	0.52699	0.83176	3.4	0.7	0	0	0	1	";"
34469	40448	750	0.32939	0.31523	3.4	0.7	0	0	0	1	";"
34470	34407	500	0.45545	1.01171	2	0.5	0	0	0	1	";"
34470	34473	550	0.03838	0.07674	2	0.5	0	0	0	1	";"
34471	34473	500	0.04272	0.09489	2	0.5	0	0	0	1	";"
34471	40045	500	0.0633	0.13773	2	0.5	0	0	0	1	";"
34473	34470	550	0.03838	0.07674	2	0.5	0	0	0	1	";"
34473	34471	500	0.04272	0.09489	2	0.5	0	0	0	1	";"
34474	34400	850	0.80166	1.09274	3.4	0.7	0	0	0	1	";"
34474	34437	850	0.16206	0.2209	3.4	0.7	0	0	0	1	";"
34474	34478	550	0.08563	0.14673	3.6	0.9	0	0	0	1	";"
34475	216	99999	0	0.9558	3.6	0.9	0	0	0	1	";"
34475	34481	550	0.0321	0.06418	2	0.5	0	0	0	1	";"
34475	40050	550	0.0708	0.14158	2	0.5	0	0	0	1	";"
34477	209	99999	0	0.89669	3.6	0.9	0	0	0	1	";"
34477	34478	550	0.16546	0.28354	3.6	0.9	0	0	0	1	";"
34477	34482	550	0.15845	0.27153	3.6	0.9	0	0	0	1	";"
34478	217	99999	0	0.80905	3.6	0.9	0	0	0	1	";"
34478	34474	550	0.08563	0.14673	3.6	0.9	0	0	0	1	";"
34478	34477	550	0.16546	0.28354	3.6	0.9	0	0	0	1	";"
34479	34439	500	0.11227	0.24939	2	0.5	0	0	0	1	";"
34479	34480	500	0.06265	0.13917	2	0.5	0	0	0	1	";"
34480	34479	500	0.06265	0.13917	2	0.5	0	0	0	1	";"
34480	34481	500	0.07072	0.1571	2	0.5	0	0	0	1	";"
34481	34475	550	0.0321	0.06418	2	0.5	0	0	0	1	";"
34481	34480	500	0.07072	0.1571	2	0.5	0	0	0	1	";"
34482	34477	550	0.15845	0.27153	3.6	0.9	0	0	0	1	";"
34482	40050	550	0.06733	0.11441	3.6	0.9	0	0	0	1	";"
34483	251	99999	0	0.53491	3.6	0.9	0	0	0	1	";"
34483	34511	550	0.15173	0.26	3.6	0.9	0	0	0	1	";"
34483	54595	550	0.47135	0.75181	3.6	0.9	0	0	0	1	";"
34484	34523	2200	0.33937	0.37693	4	0.15	0	0	0	1	";"
34485	7950	750	0.41009	0.74533	2	0.6	0	0	0	1	";"
34485	34512	500	0.26091	0.48902	3.6	0.9	0	0	0	1	";"
34486	7644	1400	0.18691	0.26691	3.6	0.9	0	0	0	1	";"
34486	34484	2200	0.22876	0.25408	4	0.15	0	0	0	1	";"
34487	34488	1350	0.18597	0.27885	3.6	0.9	0	0	0	1	";"
34487	34489	2200	0.15258	0.17944	4	0.15	0	0	0	1	";"
34488	34486	2200	0.05644	0.06638	4	0.15	0	0	0	1	";"
34489	19789	2200	0.10443	0.12281	4	0.15	0	0	0	1	";"
34490	7946	750	0.42764	0.77721	2	0.6	0	0	0	1	";"
34490	34513	500	0.25599	0.4798	3.6	0.9	0	0	0	1	";"
34491	34488	2200	0.19271	0.22662	4	0.15	0	0	0	1	";"
34491	34489	1350	0.29094	0.43624	3.6	0.9	0	0	0	1	";"
34492	34493	7800	0.38738	0.34677	4	0.15	0	0	0	1	";"
34493	34547	675	0.3162	0.48626	3.6	0.9	0	0	0	1	";"
34493	34548	3900	0.55082	0.49307	4	0.15	0	0	0	1	";"
34494	7616	600	0.52708	0.95795	2	0.6	0	0	0	1	";"
34494	40512	750	0.41548	0.37756	2	0.6	0	0	0	1	";"
34495	34496	7800	0.27568	0.23963	4	0.15	0	0	0	1	";"
34496	7579	7800	0.56583	0.49183	4	0.15	0	0	0	1	";"
34496	34519	725	0.29285	0.43911	3.6	0.9	0	0	0	1	";"
34497	34382	3900	0.70983	0.63542	4	0.15	0	0	0	1	";"
34498	34499	3900	0.21671	0.19399	4	0.15	0	0	0	1	";"
34499	34550	3900	0.50399	0.43808	4	0.15	0	0	0	1	";"
34499	34551	725	0.50435	0.75622	3.6	0.9	0	0	0	1	";"
34500	34501	600	0.12473	0.19182	3.6	0.9	0	0	0	1	";"
34500	34528	550	0.18528	0.3175	3.6	0.9	0	0	0	1	";"
34501	200	99999	0	1.50746	3.6	0.9	0	0	0	1	";"
34501	34500	600	0.12473	0.19182	3.6	0.9	0	0	0	1	";"
34501	34546	600	0.0804	0.12364	3.6	0.9	0	0	0	1	";"
34503	34554	500	0.10027	0.18794	3.6	0.9	0	0	0	1	";"
34503	34558	500	0.04356	0.08164	3.6	0.9	0	0	0	1	";"
34503	40153	500	0.45262	1.00542	2	0.5	0	0	0	1	";"
34504	1693	99999	0	0.65588	3.6	0.9	0	0	0	1	";"
34504	1694	99999	0	1.39863	3.6	0.9	0	0	0	1	";"
34504	34505	500	0.32843	0.61557	3.6	0.9	0	0	0	1	";"
34504	40142	500	0.06153	0.11535	3.6	0.9	0	0	0	1	";"
34505	34504	500	0.32843	0.61557	3.6	0.9	0	0	0	1	";"
34505	34560	500	0.13008	0.2438	3.6	0.9	0	0	0	1	";"
34506	18895	1500	0.18288	0.28864	3.4	0.7	0	0	0	1	";"
34506	34555	1500	0.04482	0.07074	3.4	0.7	0	0	0	1	";"
34506	34557	550	0.02915	0.05827	2	0.5	0	0	0	1	";"
34507	34508	2200	0.21509	0.25295	4	0.15	0	0	0	1	";"
34508	7724	1350	0.34794	0.52171	3.6	0.9	0	0	0	1	";"
34508	34516	2200	0.19284	0.22678	4	0.15	0	0	0	1	";"
34509	7562	500	0.18487	0.41066	2	0.5	0	0	0	1	";"
34509	7724	500	0.48802	0.91469	3.6	0.9	0	0	0	1	";"
34509	34515	500	0.14018	0.26274	3.6	0.9	0	0	0	1	";"
34510	253	99999	0	0.58721	3.6	0.9	0	0	0	1	";"
34510	18955	400	0.06342	0.14087	2	0.5	0	0	0	1	";"
34510	34511	400	0.18776	0.41708	2	0.5	0	0	0	1	";"
34511	7403	400	0.49997	0.88195	3.6	0.9	0	0	0	1	";"
34511	7562	400	0.31783	0.70601	2	0.5	0	0	0	1	";"
34511	34483	550	0.15173	0.26	3.6	0.9	0	0	0	1	";"
34511	34510	400	0.18776	0.41708	2	0.5	0	0	0	1	";"
34512	7622	500	0.25866	0.4848	3.6	0.9	0	0	0	1	";"
34512	34485	500	0.26091	0.48902	3.6	0.9	0	0	0	1	";"
34513	258	99999	0	0.65961	3.6	0.9	0	0	0	1	";"
34513	7617	500	0.24683	0.46262	3.6	0.9	0	0	0	1	";"
34513	34490	500	0.25599	0.4798	3.6	0.9	0	0	0	1	";"
34514	34491	2200	0.14094	0.16574	4	0.15	0	0	0	1	";"
34515	250	99999	0	0.32371	3.6	0.9	0	0	0	1	";"
34515	7616	500	0.35979	0.67434	3.6	0.9	0	0	0	1	";"
34515	34509	500	0.14018	0.26274	3.6	0.9	0	0	0	1	";"
34516	34487	2200	0.07418	0.08723	4	0.15	0	0	0	1	";"
34517	34525	7800	0.09037	0.07855	4	0.15	0	0	0	1	";"
34518	7683	2200	0.05874	0.06524	4	0.15	0	0	0	1	";"
34518	34524	675	0.0176	0.02706	3.6	0.9	0	0	0	1	";"
34519	7679	725	0.01903	0.02853	3.6	0.9	0	0	0	1	";"
34519	34520	2200	0.55562	0.61712	4	0.15	0	0	0	1	";"
34520	7699	2200	0.49681	0.5518	4	0.15	0	0	0	1	";"
34521	203	99999	0	0.43212	3.6	0.9	0	0	0	1	";"
34521	34531	550	0.06846	0.11732	3.6	0.9	0	0	0	1	";"
34521	40048	550	0.28136	0.46191	3.6	0.9	0	0	0	1	";"
34523	19786	2200	0.43816	0.48665	4	0.15	0	0	0	1	";"
34524	34492	675	0.29196	0.44899	3.6	0.9	0	0	0	1	";"
34524	34518	675	0.0176	0.02706	3.6	0.9	0	0	0	1	";"
34524	34519	2200	0.13605	0.15999	4	0.15	0	0	0	1	";"
34525	34492	7800	0.30403	0.27216	4	0.15	0	0	0	1	";"
34526	34518	2200	0.09765	0.10846	4	0.15	0	0	0	1	";"
34526	34525	725	0.27611	0.41401	3.6	0.9	0	0	0	1	";"
34527	34528	550	0.15558	0.26661	3.6	0.9	0	0	0	1	";"
34527	34532	550	0.07769	0.13313	3.6	0.9	0	0	0	1	";"
34527	50541	550	0.12	0.19764	3.6	0.9	0	0	0	1	";"
34528	201	99999	0	1.29971	3.6	0.9	0	0	0	1	";"
34528	34500	550	0.18528	0.3175	3.6	0.9	0	0	0	1	";"
34528	34527	550	0.15558	0.26661	3.6	0.9	0	0	0	1	";"
34529	34530	550	0.09707	0.16634	3.6	0.9	0	0	0	1	";"
34529	34532	550	0.02074	0.03553	3.6	0.9	0	0	0	1	";"
34530	34529	550	0.09707	0.16634	3.6	0.9	0	0	0	1	";"
34530	34531	550	0.08641	0.14807	3.6	0.9	0	0	0	1	";"
34531	34521	550	0.06846	0.11732	3.6	0.9	0	0	0	1	";"
34531	34530	550	0.08641	0.14807	3.6	0.9	0	0	0	1	";"
34532	34527	550	0.07769	0.13313	3.6	0.9	0	0	0	1	";"
34532	34529	550	0.02074	0.03553	3.6	0.9	0	0	0	1	";"
34533	8030	1700	0.21135	0.34259	2	0.6	0	0	0	1	";"
34533	34380	1700	0.40449	0.65567	2	0.6	0	0	0	1	";"
34533	40151	500	0.2531	0.47442	3.6	0.9	0	0	0	1	";"
34534	1705	99999	0	0.49895	3.6	0.9	0	0	0	1	";"
34534	1706	99999	0	0.57155	3.6	0.9	0	0	0	1	";"
34534	7946	1700	0.24068	0.32807	3.4	0.7	0	0	0	1	";"
34534	7950	1700	0.25795	0.35161	3.4	0.7	0	0	0	1	";"
34536	1692	99999	0	0.78345	3.6	0.9	0	0	0	1	";"
34536	34537	500	0.11471	0.2548	2	0.5	0	0	0	1	";"
34536	40152	500	0.24998	0.55044	2	0.5	0	0	0	1	";"
34537	1693	99999	0	0.46949	3.6	0.9	0	0	0	1	";"
34537	34536	500	0.11471	0.2548	2	0.5	0	0	0	1	";"
34537	40153	500	0.07714	0.17135	2	0.5	0	0	0	1	";"
34540	1707	99999	0	0.43884	3.6	0.9	0	0	0	1	";"
34540	25183	550	0.02144	0.03671	3.6	0.9	0	0	0	1	";"
34541	34542	1700	0.6645	0.90577	3.4	0.7	0	0	0	1	";"
34541	34547	750	0.10934	0.19873	2	0.6	0	0	0	1	";"
34541	34555	1500	0.10964	0.17304	3.4	0.7	0	0	0	1	";"
34542	18824	1700	0.286	0.38984	3.4	0.7	0	0	0	1	";"
34542	34541	1700	0.6645	0.90577	3.4	0.7	0	0	0	1	";"
34542	40511	550	0.62771	0.41176	3.6	0.9	0	0	0	1	";"
34543	199	99999	0	0.84631	3.6	0.9	0	0	0	1	";"
34543	34544	550	0.63466	1.26882	2	0.5	0	0	0	1	";"
34543	54230	550	0.62771	0.29411	2	0.5	0	0	0	1	";"
34544	200	99999	0	1.21397	3.6	0.9	0	0	0	1	";"
34544	34375	550	0.20453	0.4089	2	0.5	0	0	0	1	";"
34544	34543	550	0.63466	1.26882	2	0.5	0	0	0	1	";"
34545	201	99999	0	0.44229	3.6	0.9	0	0	0	1	";"
34545	34546	550	0.34396	0.58942	3.6	0.9	0	0	0	1	";"
34545	34552	550	0.21187	0.36306	3.6	0.9	0	0	0	1	";"
34546	34501	600	0.0804	0.12364	3.6	0.9	0	0	0	1	";"
34546	34545	550	0.34396	0.58942	3.6	0.9	0	0	0	1	";"
34547	34541	750	0.10934	0.19873	2	0.6	0	0	0	1	";"
34547	34548	675	0.25199	0.38753	3.6	0.9	0	0	0	1	";"
34547	34549	750	0.15336	0.27872	2	0.6	0	0	0	1	";"
34548	34497	3900	0.24751	0.22156	4	0.15	0	0	0	1	";"
34549	34547	750	0.15336	0.27872	2	0.6	0	0	0	1	";"
