"N"	"lon"	"lat"	"X"
33963	-92.535399	44.563013	";"
33964	-92.534768	44.562075	";"
33965	-92.44765	44.538963	";"
33966	-92.455507	44.531383	";"
33967	-92.447276	44.543101	";"
33968	-92.28505	44.46233	";"
33969	-92.274805	44.45447	";"
33970	-92.30973	44.56063	";"
33971	-92.295006	44.540671	";"
33972	-92.537406	45.035589	";"
33973	-92.43621	45.035639	";"
33974	-92.537431	44.978193	";"
33975	-92.440951	44.977964	";"
33976	-92.613981	44.645386	";"
33977	-92.527946	44.601306	";"
33978	-92.733708	44.825514	";"
33979	-92.730856	44.880209	";"
33980	-92.644613	44.821615	";"
33981	-92.63087	44.830103	";"
33982	-92.591773	44.830217	";"
33983	-92.578019	44.821025	";"
33984	-92.570576	44.815767	";"
33985	-92.48684	44.771153	";"
33986	-92.563054	44.729726	";"
33987	-92.517753	44.730953	";"
33988	-92.559677	44.959342	";"
33989	-92.435661	44.942216	";"
33990	-92.318184	44.831347	";"
33991	-92.546998	44.869613	";"
33992	-92.527427	44.869714	";"
33993	-92.41079	44.822369	";"
33994	-92.410712	44.829674	";"
33995	-92.721017	44.761775	";"
33996	-92.657919	44.748896	";"
33997	-92.737374	44.728433	";"
33998	-92.645675	44.704896	";"
33999	-92.69545	44.787577	";"
34000	-92.669274	44.592092	";"
34001	-92.634403	44.653088	";"
34002	-92.757294	44.693413	";"
34003	-92.757251	44.69757	";"
34004	-92.772392	44.600907	";"
34005	-92.739683	44.663525	";"
34006	-92.732854	44.668841	";"
34007	-92.671954	44.632985	";"
34008	-92.671767	44.629942	";"
34009	-92.771202	44.658555	";"
34010	-92.77244	44.62964	";"
34011	-92.743904	44.661343	";"
34012	-92.757429	44.658714	";"
34013	-92.754659	44.679887	";"
34014	-92.752142	44.68716	";"
34015	-92.671606	44.600354	";"
34016	-92.671845	44.617965	";"
34017	-92.672645	44.607481	";"
34018	-92.671817	44.620166	";"
34019	-92.671831	44.619072	";"
34020	-92.712436	44.667668	";"
34021	-92.681886	44.645758	";"
34022	-92.718816	44.672274	";"
34023	-92.732617	44.670562	";"
34024	-92.678252	44.643147	";"
34025	-92.679685	44.64418	";"
34026	-92.777551	44.77538	";"
34027	-92.63944	44.74189	";"
34028	-92.583635	44.731919	";"
34029	-92.577956	44.746351	";"
34030	-92.578173	44.772337	";"
34031	-92.639531	44.746634	";"
34032	-92.639525	44.765436	";"
34033	-92.644425	44.729086	";"
34034	-92.639673	44.775852	";"
34035	-92.645645	44.79618	";"
34036	-92.639595	44.767583	";"
34037	-92.644709	44.812025	";"
34038	-92.57777	44.736228	";"
34039	-92.578422	44.790446	";"
34040	-92.57844	44.797671	";"
34041	-92.578149	44.775704	";"
34042	-92.57711	44.779526	";"
34043	-92.576254	44.814866	";"
34044	-92.685605	44.931599	";"
34045	-92.630213	44.888191	";"
34046	-92.680349	44.963737	";"
34047	-92.680185	44.992239	";"
34048	-92.655701	45.025425	";"
34049	-92.77331	44.96064	";"
34050	-92.7709	44.95167	";"
34051	-92.721223	44.963419	";"
34052	-92.720977	44.954223	";"
34053	-92.694784	44.963725	";"
34054	-92.695489	44.948827	";"
34055	-92.68013	44.977971	";"
34056	-92.644765	44.978073	";"
34057	-92.668738	45.034952	";"
34058	-92.649884	45.035476	";"
34059	-92.558381	44.923719	";"
34060	-92.66495	44.875628	";"
34061	-92.682005	44.876901	";"
34062	-92.654718	44.930177	";"
34063	-92.684845	44.93202	";"
34064	-92.796814	44.956431	";"
34065	-92.796753	44.960205	";"
34066	-92.77998	44.95978	";"
34067	-92.731216	44.912707	";"
34068	-92.77318	44.92148	";"
34069	-92.77941	44.91243	";"
34070	-92.7967	44.948748	";"
34071	-92.796772	44.953225	";"
34072	-92.710848	44.876816	";"
34073	-92.690322	44.876906	";"
34074	-92.685392	44.87691	";"
34075	-92.731399	44.942284	";"
34076	-92.705707	44.948941	";"
34077	-92.700457	44.948868	";"
34078	-92.703684	44.93099	";"
34079	-92.69776	44.93106	";"
34080	-92.71785	44.954652	";"
34081	-92.712107	44.951739	";"
34082	-92.729445	44.941496	";"
34083	-92.723468	44.938358	";"
34084	-92.713595	44.933167	";"
34085	-92.719108	44.954542	";"
34086	-92.70965	44.931244	";"
34087	-92.708814	44.931017	";"
34088	-92.710133	44.950059	";"
34089	-92.706384	44.948951	";"
34090	-92.693234	44.931142	";"
34091	-92.685342	44.931756	";"
34092	-92.696793	44.948818	";"
34093	-92.79504	45.02158	";"
34094	-92.79105	45.0301	";"
34095	-92.78458	45.02785	";"
34096	-92.78096	45.02162	";"
34097	-92.757182	44.982513	";"
34098	-92.732192	44.986945	";"
34099	-92.752639	44.962618	";"
34100	-92.747675	45.028011	";"
34101	-92.744827	45.016176	";"
34102	-92.746453	44.976981	";"
34103	-92.73044	44.977795	";"
34104	-92.704292	45.046621	";"
34105	-92.73252	44.963374	";"
34106	-92.733945	44.963346	";"
34107	-92.731901	44.97313	";"
34108	-92.73382	44.971983	";"
34109	-92.77763	44.97989	";"
34110	-92.76743	44.96241	";"
34111	-92.75959	44.962579	";"
34112	-92.76897	44.96253	";"
34113	-92.757105	44.991146	";"
34114	-92.791129	44.994403	";"
34115	-92.79122	44.98021	";"
34116	-92.77327	44.96309	";"
34117	-92.756982	44.976999	";"
34118	-92.756528	44.971007	";"
34119	-92.748348	44.964521	";"
34120	-92.741327	44.963444	";"
34121	-92.743641	44.963314	";"
34122	-92.735372	44.966018	";"
34123	-92.735327	44.965437	";"
34124	-92.735361	44.963299	";"
34125	-92.739791	44.963503	";"
34126	-92.735366	44.96406	";"
34127	-92.735341	44.965037	";"
34128	-92.734703	44.971449	";"
34129	-92.734512	44.969828	";"
34130	-92.733993	44.968562	";"
34131	-92.734724	44.967767	";"
34132	-92.735152	44.967116	";"
34133	-92.753172	45.005783	";"
34134	-92.756415	44.997513	";"
34135	-92.79624	45.03725	";"
34136	-92.781008	45.057573	";"
34137	-92.769332	45.042693	";"
34138	-92.791699	45.060646	";"
34139	-92.7961	45.04428	";"
34140	-92.79338	45.03848	";"
34141	-92.794602	45.040103	";"
34142	-92.79545	45.04313	";"
34143	-92.79273	45.03756	";"
34144	-92.79657	45.03618	";"
34145	-92.798332	45.037995	";"
34146	-92.721118	44.977867	";"
34147	-92.696898	44.97803	";"
34148	-92.700769	44.992461	";"
34149	-92.688073	44.992409	";"
34150	-92.721006	44.970656	";"
34151	-92.730981	44.974186	";"
34152	-92.721156	44.965341	";"
34153	-92.730712	44.976076	";"
34154	-92.73085	44.975014	";"
34155	-92.679969	44.970652	";"
34156	-92.606168	44.862648	";"
34157	-92.60227	44.841007	";"
34158	-92.603474	44.897333	";"
34159	-92.558567	44.908894	";"
34160	-92.622449	44.878898	";"
34161	-92.604311	44.862665	";"
34162	-92.596368	44.863501	";"
34163	-92.619273	44.927553	";"
34164	-92.598844	44.9271	";"
34165	-92.628416	44.854202	";"
34166	-92.621773	44.869889	";"
34167	-92.638655	44.869854	";"
34168	-92.634821	44.869842	";"
34169	-92.650223	44.876295	";"
34170	-92.642548	44.870033	";"
34171	-92.659757	44.877148	";"
34172	-92.639556	44.869857	";"
34173	-92.641072	44.869862	";"
34174	-92.629388	44.844285	";"
34175	-92.629326	44.840815	";"
34176	-92.624372	44.869925	";"
34177	-92.630171	44.869858	";"
34178	-92.633316	44.869837	";"
34179	-92.62273	44.869902	";"
34180	-92.634918	44.926132	";"
34181	-92.62429	44.926264	";"
34182	-92.639437	44.92666	";"
34183	-92.583421	44.869648	";"
34184	-92.560864	44.869631	";"
34185	-92.591485	44.865838	";"
34186	-92.593626	44.864157	";"
34187	-92.587639	44.927308	";"
34188	-92.566673	44.923801	";"
34189	-92.563357	44.923775	";"
34190	-92.537398	44.992691	";"
34191	-92.558129	44.978086	";"
34192	-92.641796	45.035717	";"
34193	-92.620606	45.046811	";"
34194	-92.600165	45.065334	";"
34195	-92.53742	44.984797	";"
34196	-92.552986	44.978071	";"
34197	-92.558051	45.079078	";"
34198	-92.517555	44.67399	";"
34199	-92.457054	44.674285	";"
34200	-92.456443	44.7332	";"
34201	-92.415901	44.77544	";"
34202	-92.416102	44.732437	";"
34203	-92.416649	44.674766	";"
34204	-92.416099	44.705339	";"
34205	-92.39621	44.674925	";"
34206	-92.395821	44.691028	";"
34207	-92.411446	44.591884	";"
34208	-92.395821	44.588071	";"
34209	-92.517547	44.64466	";"
34210	-92.450729	44.585441	";"
34211	-92.444397	44.674355	";"
34212	-92.481776	44.732042	";"
34213	-92.463406	44.733659	";"
34214	-92.487058	44.750101	";"
34215	-92.472148	44.790131	";"
34216	-92.468782	44.797515	";"
34217	-92.482266	44.776781	";"
34218	-92.483604	44.773655	";"
34219	-92.482346	44.774486	";"
34220	-92.452927	44.732515	";"
34221	-92.436288	44.720448	";"
34222	-92.426227	44.732488	";"
34223	-92.416114	44.727566	";"
34224	-92.410875	44.815267	";"
34225	-92.44148	44.822672	";"
34226	-92.436373	44.822539	";"
34227	-92.456346	44.80766	";"
34228	-92.451541	44.811747	";"
34229	-92.445087	44.822473	";"
34230	-92.396377	44.64578	";"
34231	-92.335457	44.961294	";"
34232	-92.291344	44.953022	";"
34233	-92.374901	44.959582	";"
34234	-92.374921	44.948973	";"
34235	-92.290478	44.95677	";"
34236	-92.436154	45.006756	";"
34237	-92.375133	45.006807	";"
34238	-92.436081	44.968268	";"
34239	-92.37485	44.937563	";"
34240	-92.416048	45.079147	";"
34241	-92.415774	44.97787	";"
34242	-92.374925	44.977811	";"
34243	-92.375044	44.832433	";"
34244	-92.435492	44.905606	";"
34245	-92.435654	44.869612	";"
34246	-92.476323	44.869725	";"
34247	-92.466163	44.869714	";"
34248	-92.51292	44.869414	";"
34249	-92.496908	44.869799	";"
34250	-92.47887	44.869736	";"
34251	-92.455942	44.86967	";"
34252	-92.436098	44.977913	";"
34253	-92.436768	44.990924	";"
34254	-92.436251	45.064832	";"
34255	-92.374681	44.905672	";"
34256	-92.375108	44.847854	";"
34257	-92.278519	44.906928	";"
34258	-92.338433	44.832046	";"
34259	-92.348314	44.832252	";"
34260	-92.368625	44.832798	";"
34261	-92.358498	44.832354	";"
34262	-92.363518	44.83263	";"
34263	-92.366638	44.832845	";"
34264	-92.374673	44.930977	";"
34265	-92.288117	44.948937	";"
34266	-92.366625	44.963979	";"
34267	-92.339375	45.034354	";"
34268	-92.359703	45.03506	";"
34269	-92.371743	45.03541	";"
34270	-92.374921	44.965721	";"
34271	-92.374953	44.974314	";"
34272	-92.374908	44.963975	";"
34273	-92.375156	45.064514	";"
34274	-92.308873	45.033499	";"
34275	-92.298685	45.033216	";"
34276	-92.329215	45.034097	";"
34277	-92.319068	45.033789	";"
34278	-92.468506	45.598203	";"
34279	-92.467354	45.641123	";"
34280	-92.821568	45.513188	";"
34281	-92.753051	45.469073	";"
34282	-92.992925	45.584443	";"
34283	-92.989589	45.684291	";"
34284	-92.80435	45.25586	";"
34285	-92.77183	45.25645	";"
34286	-92.82688	45.19464	";"
34287	-92.779896	45.19912	";"
34288	-92.82007	45.14556	";"
34289	-92.76139	45.14404	";"
34290	-92.672325	45.643276	";"
34291	-92.672333	45.599442	";"
34292	-92.376534	45.598692	";"
34293	-92.365883	45.640177	";"
34294	-92.818223	45.390206	";"
34295	-92.796635	45.38302	";"
34296	-92.962011	45.615102	";"
34297	-92.970818	45.608749	";"
34298	-92.785646	45.429711	";"
34299	-92.805886	45.429824	";"
34300	-92.798657	45.213058	";"
34301	-92.799447	45.217043	";"
34302	-92.805673	45.103758	";"
34303	-92.796053	45.10577	";"
34304	-92.798527	45.246103	";"
34305	-92.799429	45.246874	";"
34306	-92.799781	45.236923	";"
34307	-92.798729	45.23954	";"
34308	-93.21234	45.60063	";"
34309	-93.203842	45.614242	";"
34310	-93.23652	45.34508	";"
34311	-93.236432	45.356045	";"
34312	-93.10925	45.18125	";"
34313	-93.02785	45.22415	";"
34314	-93.183761	45.57288	";"
34315	-93.057404	45.539389	";"
34316	-93.14685	45.32872	";"
34317	-93.12205	45.35493	";"
34318	-93.003821	45.341345	";"
34319	-92.994603	45.39586	";"
34320	-92.914221	45.3407	";"
34321	-92.911308	45.353655	";"
34322	-93.063553	45.196604	";"
34323	-93.06091	45.20028	";"
34324	-93.055629	45.401888	";"
34325	-93.075472	45.403008	";"
34326	-93.193516	45.337728	";"
34327	-93.185213	45.352357	";"
34328	-93.286262	45.349677	";"
34329	-93.286226	45.355909	";"
34330	-93.317035	45.34868	";"
34331	-93.317044	45.352222	";"
34332	-93.060181	45.241588	";"
34333	-93.074487	45.246055	";"
34334	-93.062647	45.26123	";"
34335	-93.056773	45.263091	";"
34336	-92.821082	45.350511	";"
34337	-92.826943	45.353833	";"
34338	-92.880369	45.350836	";"
34339	-92.880872	45.351795	";"
34340	-93.06339	45.57968	";"
34341	-93.060241	45.580761	";"
34342	-92.914453	45.351812	";"
34343	-92.917046	45.349878	";"
34344	-92.972629	45.346208	";"
34345	-92.96762	45.354651	";"
34346	-93.062285	45.455696	";"
34347	-93.05713	45.452368	";"
34348	-93.058495	45.499922	";"
34349	-93.073629	45.50001	";"
34350	-93.081494	45.14574	";"
34351	-93.080532	45.28682	";"
34352	-93.06034	45.28669	";"
34353	-93.06709	45.254147	";"
34354	-93.034825	45.250585	";"
34355	-93.085844	45.364479	";"
34356	-93.019419	45.342152	";"
34357	-93.091526	45.124067	";"
34358	-93.30638	45.23371	";"
34359	-93.30601	45.2192	";"
34360	-93.29231	45.21982	";"
34361	-93.284528	45.221044	";"
34362	-93.16294	45.211279	";"
34363	-93.16295	45.22567	";"
34364	-93.23445	45.221639	";"
34365	-93.23439	45.21894	";"
34366	-93.21424	45.21876	";"
34367	-93.21424	45.240629	";"
34368	-93.20306	45.22173	";"
34369	-93.19374	45.28343	";"
34370	-93.15237	45.28003	";"
34371	-93.21185	45.16778	";"
34372	-93.16325	45.16763	";"
34373	-93.21929	45.19714	";"
34374	-93.179889	45.19685	";"
34375	-93.200391	45.1426	";"
34376	-93.20443	45.15359	";"
34377	-93.18227	45.22515	";"
34378	-93.201672	45.2659	";"
34379	-93.188449	45.26564	";"
34380	-93.20072	45.10805	";"
34381	-93.19012	45.10805	";"
34382	-93.19793	45.11677	";"
34383	-93.19349	45.11636	";"
34384	-93.09442	45.20847	";"
34385	-93.190565	45.126384	";"
34386	-93.194031	45.193168	";"
34387	-93.192135	45.193177	";"
34388	-93.195039	45.240375	";"
34389	-93.190111	45.238593	";"
34390	-93.193761	45.281461	";"
34391	-93.192041	45.28019	";"
34392	-93.25527	45.218929	";"
34393	-93.202482	45.319534	";"
34394	-93.16964	45.31366	";"
34395	-93.27354	45.154	";"
34396	-93.253428	45.100455	";"
34397	-93.27512	45.15132	";"
34398	-93.258727	45.128809	";"
34399	-93.2509	45.14996	";"
34400	-93.26583	45.19702	";"
34401	-93.255446	45.197072	";"
34402	-93.2581	45.14116	";"
34403	-93.24189	45.13601	";"
34404	-93.2635	45.14259	";"
34405	-93.21471	45.16048	";"
34406	-93.279313	45.153366	";"
34407	-93.281984	45.156217	";"
34408	-93.29106	45.13916	";"
34409	-93.28984	45.13745	";"
34410	-93.28693	45.14217	";"
34411	-93.291126	45.101522	";"
34412	-93.289018	45.101496	";"
34413	-93.31148	45.10892	";"
34415	-93.297148	45.101526	";"
34416	-93.29566	45.101523	";"
34417	-93.291707	45.101507	";"
34418	-93.30235	45.1249	";"
34420	-93.29399	45.14515	";"
34421	-93.26741	45.10637	";"
34423	-93.27054	45.14704	";"
34424	-93.27003	45.13942	";"
34425	-93.27016	45.13165	";"
34426	-93.26991	45.1319	";"
34427	-93.2868	45.13197	";"
34428	-93.2759	45.14981	";"
34429	-93.279259	45.149793	";"
34430	-93.277955	45.149811	";"
34431	-93.275891	45.149838	";"
34432	-93.264711	45.142707	";"
34433	-93.2677	45.14246	";"
34434	-93.27043	45.15346	";"
34435	-93.31343	45.18416	";"
34436	-93.30654	45.19745	";"
34437	-93.285565	45.196867	";"
34438	-93.290521	45.18966	";"
34439	-93.288933	45.189619	";"
34440	-93.3146	45.18271	";"
34441	-93.29984	45.16014	";"
34442	-93.30647	45.20823	";"
34443	-93.318136	45.202992	";"
34444	-93.318118	45.203864	";"
34445	-93.30641	45.212131	";"
34446	-93.307387	45.212141	";"
34447	-93.317909	45.19754	";"
34448	-93.317864	45.198394	";"
34449	-93.317821	45.201153	";"
34450	-93.317979	45.202022	";"
34451	-93.314978	45.212219	";"
34452	-93.316029	45.212248	";"
34453	-93.319475	45.209456	";"
34454	-93.320889	45.212535	";"
34455	-93.318979	45.208863	";"
34456	-93.31862	45.207537	";"
34457	-93.318683	45.20844	";"
34458	-93.318136	45.20481	";"
34459	-93.318128	45.205699	";"
34460	-93.318463	45.20671	";"
34461	-93.318948	45.212907	";"
34462	-93.317896	45.21265	";"
34463	-93.318401	45.212818	";"
34464	-93.308978	45.212111	";"
34465	-93.311566	45.212119	";"
34466	-93.312979	45.212184	";"
34468	-93.293369	45.189732	";"
34469	-93.276603	45.168689	";"
34470	-93.287467	45.161113	";"
34471	-93.28883	45.161704	";"
34473	-93.288209	45.161276	";"
34474	-93.282246	45.19689	";"
34475	-93.283376	45.190023	";"
34477	-93.282037	45.193271	";"
34478	-93.282007	45.195667	";"
34479	-93.286635	45.189569	";"
34480	-93.285365	45.189632	";"
34481	-93.284033	45.190006	";"
34482	-93.28211	45.190977	";"
34483	-93.248397	45.117277	";"
34484	-93.24252	45.1217	";"
34485	-93.22732	45.09319	";"
34486	-93.238041	45.120804	";"
34487	-93.23699	45.12125	";"
34488	-93.236906	45.120655	";"
34489	-93.23558	45.12322	";"
34490	-93.22776	45.10041	";"
34491	-93.23326	45.11964	";"
34492	-93.22914	45.13226	";"
34493	-93.22206	45.12978	";"
34494	-93.22752	45.10704	";"
34495	-93.22458	45.13115	";"
34496	-93.22977	45.1327	";"
34497	-93.209528	45.122386	";"
34498	-93.20789	45.12145	";"
34499	-93.21093	45.12373	";"
34500	-93.2265	45.140006	";"
34501	-93.223948	45.139991	";"
34503	-93.217426	45.124495	";"
34504	-93.209146	45.118993	";"
34505	-93.211254	45.123224	";"
34506	-93.221355	45.124565	";"
34507	-93.24152	45.11505	";"
34508	-93.23951	45.11782	";"
34509	-93.23808	45.11499	";"
34510	-93.2522	45.11509	";"
34511	-93.24836	45.11508	";"
34512	-93.232653	45.093242	";"
34513	-93.232994	45.10044	";"
34514	-93.231039	45.118339	";"
34515	-93.238088	45.11296	";"
34516	-93.23767	45.12029	";"
34517	-93.236715	45.134223	";"
34518	-93.23542	45.13265	";"
34519	-93.23509	45.13462	";"
34520	-93.23511	45.142666	";"
34521	-93.24064	45.140092	";"
34523	-93.24838	45.12433	";"
34524	-93.23506	45.13265	";"
34525	-93.235004	45.133728	";"
34526	-93.235447	45.134064	";"
34527	-93.233474	45.140042	";"
34528	-93.230291	45.140009	";"
34529	-93.235487	45.140021	";"
34530	-93.237473	45.140039	";"
34531	-93.239241	45.140042	";"
34532	-93.235063	45.14001	";"
34533	-93.208991	45.108025	";"
34534	-93.218955	45.097105	";"
34536	-93.217279	45.115163	";"
34537	-93.217304	45.116824	";"
34540	-93.194477	45.093964	";"
34541	-93.21822	45.12484	";"
34542	-93.20467	45.12442	";"
34543	-93.204783	45.133406	";"
34544	-93.20456	45.14259	";"
34545	-93.222256	45.134428	";"
34546	-93.222621	45.139353	";"
34547	-93.21787	45.1264	";"
34548	-93.21324	45.12482	";"
34549	-93.21758	45.12861	";"
34550	-93.21886	45.12839	";"
34551	-93.21756	45.1287	";"
34552	-93.21999	45.132306	";"
34553	-93.217558	45.128731	";"
34554	-93.215375	45.12448	";"
34555	-93.220445	45.124642	";"
34556	-93.220236	45.12448	";"
34557	-93.221345	45.124143	";"
34558	-93.218317	45.124499	";"
34559	-93.219341	45.1245	";"
34560	-93.21332	45.124398	";"
34561	-93.218717	45.168155	";"
34562	-93.23443	45.19719	";"
34563	-93.21948	45.19715	";"
34564	-93.21434	45.19081	";"
34565	-93.207762	45.184652	";"
34566	-93.225532	45.186326	";"
34567	-93.223559	45.18632	";"
34568	-93.200806	45.186788	";"
34569	-93.199529	45.188606	";"
34571	-93.23249	45.184117	";"
34572	-93.229835	45.185727	";"
34573	-93.228431	45.186218	";"
34574	-93.22696	45.186209	";"
34575	-93.247099	45.21889	";"
34576	-93.24533	45.19713	";"
34577	-93.234284	45.207169	";"
34578	-93.255254	45.20276	";"
34579	-93.255221	45.204314	";"
34580	-93.245415	45.19624	";"
34581	-93.245705	45.194345	";"
34582	-93.245392	45.197126	";"
34583	-93.255429	45.197871	";"
34584	-93.255354	45.200744	";"
34586	-93.255017	45.211342	";"
34587	-93.255068	45.213377	";"
34588	-93.255196	45.205157	";"
34589	-93.255084	45.208031	";"
34590	-93.255072	45.208361	";"
34591	-93.255026	45.209877	";"
34592	-93.255098	45.214229	";"
34593	-93.255178	45.216512	";"
34594	-93.20326	45.17781	";"
34595	-93.219918	45.170066	";"
34596	-93.220223	45.170722	";"
34597	-93.208689	45.184242	";"
34598	-93.218954	45.168957	";"
34599	-93.223455	45.17628	";"
34600	-93.223462	45.180667	";"
34601	-93.219508	45.186316	";"
34602	-93.215367	45.18606	";"
34603	-93.222477	45.174748	";"
34604	-93.222973	45.174982	";"
34605	-93.220828	45.173475	";"
34606	-93.221289	45.17229	";"
34607	-93.220795	45.171483	";"
34608	-93.223123	45.175216	";"
34609	-93.220891	45.186324	";"
34610	-93.219678	45.182053	";"
34611	-93.219524	45.183101	";"
34612	-93.222312	45.18178	";"
34613	-93.222188	45.186306	";"
34614	-93.2195	45.184985	";"
34615	-93.219501	45.18517	";"
34616	-93.219523	45.183372	";"
34617	-93.219524	45.184084	";"
34618	-93.219519	45.18428	";"
34619	-93.21367	45.185429	";"
34620	-93.212501	45.184722	";"
34621	-93.211044	45.183892	";"
34622	-93.212266	45.184379	";"
34623	-93.205755	45.185542	";"
34624	-93.21918	45.2075	";"
34625	-93.214132	45.214997	";"
34626	-93.198729	45.189283	";"
34627	-93.196497	45.191868	";"
34628	-93.28584	45.29815	";"
34629	-93.252937	45.287511	";"
34630	-93.26493	45.28185	";"
34631	-93.25281	45.28734	";"
34632	-93.23449	45.28066	";"
34633	-93.23418	45.28801	";"
34634	-93.204289	45.28412	";"
34635	-93.204199	45.28601	";"
34636	-93.256734	45.255011	";"
34637	-93.263086	45.255684	";"
34638	-93.278751	45.23336	";"
34639	-93.245816	45.236992	";"
34640	-93.265193	45.264028	";"
34641	-93.23443	45.2662	";"
34642	-93.28102	45.323031	";"
34643	-93.25176	45.3198	";"
34644	-93.28556	45.26227	";"
34645	-93.2886	45.23346	";"
34646	-93.30632	45.24461	";"
34647	-93.295042	45.250538	";"
34648	-93.28556	45.255	";"
34649	-93.28556	45.250497	";"
34650	-93.306379	45.233736	";"
34651	-93.308421	45.233774	";"
34652	-93.316617	45.234128	";"
34653	-93.312191	45.233844	";"
34654	-93.322369	45.231015	";"
34655	-93.321986	45.230754	";"
34656	-93.309337	45.233791	";"
34657	-93.278822	45.236498	";"
34658	-93.281982	45.225592	";"
34659	-93.283996	45.222969	";"
34660	-93.279721	45.228438	";"
34661	-93.280456	45.227524	";"
34662	-93.27972	45.239579	";"
34663	-93.277261	45.254932	";"
34664	-93.27065	45.255479	";"
34665	-93.278288	45.254938	";"
34666	-93.265234	45.26013	";"
34667	-93.265277	45.256014	";"
34668	-93.265248	45.258762	";"
34669	-93.306246	45.307259	";"
34670	-93.30631	45.31975	";"
34671	-93.28396	45.32124	";"
34672	-93.285901	45.307703	";"
34673	-93.316845	45.334125	";"
34674	-93.316889	45.335998	";"
34675	-93.316779	45.32427	";"
34676	-93.31682	45.326992	";"
34677	-93.316747	45.321536	";"
34678	-93.319841	45.334176	";"
34679	-93.316826	45.328803	";"
34680	-93.317016	45.341442	";"
34681	-93.317032	45.347683	";"
34682	-93.316944	45.33834	";"
34683	-93.316991	45.340331	";"
34684	-93.316898	45.336393	";"
34685	-93.316931	45.337791	";"
34686	-93.281132	45.329878	";"
34687	-93.286289	45.343884	";"
34688	-93.281045	45.324627	";"
34689	-93.204102	45.26596	";"
34690	-93.2334	45.24803	";"
34691	-93.214088	45.247911	";"
34692	-93.204045	45.24777	";"
34693	-93.204103	45.257009	";"
34694	-93.232775	45.255914	";"
34695	-93.23455	45.23702	";"
34696	-93.238228	45.255284	";"
34697	-93.241656	45.255235	";"
34698	-93.249764	45.255116	";"
34699	-93.254342	45.25505	";"
34700	-93.234867	45.255962	";"
34701	-93.208089	45.24784	";"
34702	-93.207542	45.240536	";"
34703	-93.21404	45.24791	";"
34704	-93.202433	45.240508	";"
34705	-93.204061	45.240487	";"
34706	-93.204086	45.259796	";"
34707	-93.204085	45.261817	";"
34708	-93.204092	45.263943	";"
34709	-93.193765	45.283438	";"
34710	-93.2358	45.31967	";"
34711	-93.205124	45.319541	";"
34712	-93.207167	45.316078	";"
34713	-93.251736	45.317949	";"
34714	-93.251724	45.3198	";"
34715	-93.250036	45.301707	";"
34716	-93.251283	45.31256	";"
34717	-93.249395	45.297968	";"
34718	-93.246417	45.294327	";"
34719	-93.249054	45.297423	";"
34720	-93.208653	45.31498	";"
34721	-93.207261	45.301408	";"
34722	-93.207986	45.303031	";"
34723	-93.212668	45.308473	";"
34724	-93.213075	45.312351	";"
34725	-93.203995	45.290307	";"
34726	-93.204034	45.294391	";"
34727	-93.204062	45.288889	";"
34728	-93.205575	45.296007	";"
34729	-93.206216	45.297686	";"
34730	-93.206418	45.299432	";"
34731	-93.195344	45.334079	";"
34732	-93.197361	45.324457	";"
34733	-93.195318	45.330442	";"
34734	-93.195342	45.331771	";"
34735	-93.12633	45.14226	";"
34736	-93.11724	45.12412	";"
34737	-93.18085	45.14648	";"
34738	-93.16767	45.15606	";"
34739	-93.16344	45.1584	";"
34740	-93.14258	45.19637	";"
34741	-93.122345	45.196759	";"
34742	-93.138696	45.16901	";"
34743	-93.11814	45.17794	";"
34744	-93.13664	45.15304	";"
34745	-93.125	45.16043	";"
34746	-93.128307	45.182174	";"
34747	-93.122511	45.182282	";"
34749	-93.125915	45.103209	";"
34750	-93.167733	45.107973	";"
34751	-93.15797	45.10976	";"
34752	-93.16412	45.11948	";"
34753	-93.15807	45.11888	";"
34754	-93.16355	45.14138	";"
34755	-93.151465	45.146717	";"
34756	-93.18659	45.108	";"
34757	-93.186201	45.115701	";"
34758	-93.187424	45.110086	";"
34759	-93.186664	45.108	";"
34761	-93.186183	45.117174	";"
34762	-93.177	45.1332	";"
34763	-93.1636	45.13343	";"
34764	-93.19067	45.12607	";"
34765	-93.18901	45.12536	";"
34766	-93.1734	45.1243	";"
34767	-93.1482	45.11517	";"
34768	-93.147768	45.108455	";"
34769	-93.13677	45.15298	";"
34770	-93.162991	45.182919	";"
34771	-93.163	45.19668	";"
34772	-93.15262	45.1965	";"
34773	-93.14242	45.16979	";"
34774	-93.16049	45.16127	";"
34775	-93.14993	45.1663	";"
34776	-93.16341	45.16033	";"
34777	-93.14263	45.18178	";"
34778	-93.16484	45.15812	";"
34779	-93.16332	45.1624	";"
34780	-93.162062	45.160136	";"
34781	-93.180491	45.194985	";"
34782	-93.184194	45.191752	";"
34783	-93.183747	45.193181	";"
34784	-93.188556	45.192601	";"
34785	-93.187183	45.192272	";"
34786	-93.191796	45.193184	";"
34787	-93.189947	45.192949	";"
34788	-93.185774	45.191917	";"
34789	-93.184217	45.191636	";"
34790	-93.181949	45.194243	";"
34791	-93.13666	45.181949	";"
34792	-93.134831	45.182014	";"
34793	-93.140204	45.181832	";"
34794	-93.137924	45.181925	";"
34795	-93.132141	45.182103	";"
34796	-93.129571	45.18214	";"
34797	-93.13372	45.182049	";"
34798	-93.092789	45.124075	";"
34799	-93.09525	45.14585	";"
