	fromNode	toNode	flow	travelTime
	34008	34007	77.0	0.50772482267
	6090	6049	3478.0	1.88981629942
	40246	2661	549.0	0.718962934542
	54227	34739	828.4	0.503252741084
	9460	19613	663.4	0.764395172636
	36277	36278	0.9	10.0145912366
	3412	3401	135.5	0.952135339709
	53189	54809	80.1	0.692760717456
	55080	9726	7372.2	1.51053216371
	26296	323	60.0	1.24808535728
	28225	28224	118.1	1.01410812516
	9139	18839	67.9	0.107165038917
	5770	54995	4226.9	1.11206991818
	25352	25351	16.1	2.61827145385
	6668	6614	125.5	0.22211335356
	50321	50322	89.6	0.187330413726
	26891	26890	180.0	0.119515205669
	50676	50627	71.1	0.229294351414
	55004	25789	0.0	1.15992
	10791	10785	329.1	1.49195571368
	5975	5903	403.8	1.92784367952
	33510	33509	231.0	4.60630760812
	34204	34203	88.5	3.79240931148
	9235	9229	1174.0	0.996232955162
	2304	35530	184.1	2.17912735731
	32389	32434	16.9	0.974251680777
	32083	8720	695.7	1.37434695179
	977	3758	826.9	1.04489931632
	36245	36039	177.1	2.87580347787
	53256	53257	70.8	0.347392848228
	27634	27677	619.4	0.856621039476
	32856	32857	231.1	1.95116857739
	8662	8661	532.3	0.694560045579
	29030	4896	1303.4	0.841480956487
	26829	26854	493.9	0.35106210095
	55053	19892	15367.3	0.791527926093
	27691	27752	317.5	0.5834865021
	40657	946	134.1	2.73287612785
	9417	9410	515.1	0.474254022601
	30748	9096	314.0	2.25184124617
	29564	29563	371.1	0.0623018748604
	25318	40280	146.8	2.2296668658
	29915	29940	774.7	9.0952301738
	19665	19664	42.8	2.11953013465
	8657	31661	1727.6	3.46689495512
	9164	9088	163.1	4.0963672117
	5909	40441	296.4	1.94223331264
	26063	382	1226.7	2.45551240821
	50797	50360	1.8	0.0304574846269
	35030	35031	137.6	0.779463805303
	28490	28491	394.5	0.820857006278
	2876	40412	681.6	1.10794243667
	30106	30298	359.6	1.04161166199
	5652	5655	1304.8	1.28569628249
	54944	51731	196.8	0.53741635776
	25487	25514	291.9	0.244458150528
	35349	35266	393.0	1.96280283212
	25882	25881	47.5	1.54943633588
	27915	28020	758.6	8.36105444239
	40370	2871	130.5	3.54311758868
	31973	31961	1141.6	1.95667282827
	27518	27514	362.4	0.362753457358
	19665	40125	202.4	3.31801630784
	19571	19925	145.8	0.812728901554
	9724	9725	533.8	1.1838195947
	51625	51626	143.7	0.136040729135
	35623	2495	56.3	2.41583326197
	25730	25434	72.0	2.14449738169
	31369	31367	321.8	0.329715156976
	4873	4872	1249.7	1.67083195132
	10302	10301	206.5	3.02869496854
	31690	487	495.4	0.475895717791
	5279	5164	495.3	2.7410676583
	27108	27090	442.1	0.235743697715
	567	6105	425.7	0.742578249516
	6796	31001	335.0	2.97927043908
	40662	40067	705.4	0.554643260925
	9463	9467	597.0	0.244154526751
	28019	2624	45.9	5.32384681187
	3395	3385	299.2	0.983377869845
	40684	40172	168.6	0.266650004553
	4868	1133	1563.3	0.62558811352
	32484	54924	143.7	0.126572878627
	10253	19790	353.2	0.294879441105
	4806	54998	3334.2	0.847882482887
	27109	26969	536.4	0.813606259064
	50918	50917	110.4	0.0819480221326
	54745	53757	31.0	1.87236723274
	25149	25150	935.9	1.03679614735
	54405	7779	499.5	0.461513033622
	35569	35612	226.3	1.24248968729
	30054	54968	371.8	0.47610418663
	25859	25858	0.0	0.228
	50895	54720	0.0	0.15996
	32365	32383	281.5	0.696861695535
	40189	31738	305.1	0.402618162533
	36000	36001	60.8	0.140584503678
	27968	27969	33.2	0.984797382743
	6622	40094	885.3	0.968596661458
	51552	51545	58.0	2.21488705827
	28668	40740	45.3	1.92981420892
	50290	50289	135.9	0.116564982789
	53943	51591	113.4	0.322022542076
	34330	34331	107.1	0.663354539628
	19640	40314	920.9	0.573870634878
	25171	25170	1064.3	4.06901342663
	1577	30918	478.8	0.588480883519
	34324	146	340.8	0.720757093729
	28956	28839	268.8	0.351148771064
	28637	28629	159.2	1.01966202791
	3757	55022	1061.4	0.218825311275
	54618	811	386.7	2.36721501759
	29207	54655	1128.5	0.583457343137
	200	34544	394.8	1.24397915685
	32199	40162	127.3	0.987178156022
	6647	6645	517.0	0.663388860952
	31982	31984	2593.4	1.256535552
	9209	19287	505.9	1.46202366387
	1864	40528	144.9	0.701101695567
	52824	6509	8885.3	0.325649732622
	19014	9297	1711.6	1.32033591493
	28013	28000	188.3	0.31821091754
	26683	26686	375.8	6.13755756638
	28464	28463	56.5	2.98440825941
	26980	26979	650.5	3.23618908472
	30121	30120	602.4	2.00915448405
	35583	35253	170.7	0.53807701669
	29738	29737	85.6	0.616426137878
	54862	26036	931.9	2.86982397916
	53721	53722	75.0	0.856029155041
	35895	35890	751.6	0.753007200322
	35168	35169	254.7	1.20259681451
	35169	35163	254.7	1.03374771271
	52723	52721	76.3	0.315218192838
	31550	7972	647.0	2.24138801701
	3705	40073	414.7	1.04645828972
	29817	29818	232.4	4.0716765974
	35693	2520	99.5	0.918229344042
	53961	53960	154.7	0.301144503942
	33874	33875	0.0	1.71033
	32855	29807	760.2	1.55798334958
	30536	29912	214.0	1.8138469351
	50705	50704	68.0	0.0432671180878
	30032	29980	691.0	0.210511535432
	50395	54551	0.0	0.05634
	40593	30713	1784.1	0.640795022416
	30390	8238	3328.7	2.40349029603
	54357	50684	453.0	0.507717433688
	27227	27220	736.9	0.770898606673
	51162	51163	173.4	0.396060200812
	1942	9276	531.3	0.443917081935
	7149	54413	457.3	0.605411390141
	6365	6176	75.4	1.2821952373
	3445	3443	653.9	3.47750148501
	28666	28667	350.7	5.29519798621
	19311	54547	34.7	0.307675329245
	28892	2662	297.5	2.61855374591
	6337	6339	424.1	1.49307179852
	32286	40036	378.0	0.353363866573
	2042	40713	534.6	0.541976446588
	26659	26660	283.4	0.511080417038
	2761	25858	0.0	5.85114
	53207	53206	18.7	0.696249953367
	53308	53307	106.5	0.612522015621
	40310	19277	389.2	1.41317735273
	34223	34202	143.8	0.671974191665
	35338	2296	272.6	1.91761458659
	19052	33080	2656.5	1.15433466533
	35326	35321	464.3	0.768659451649
	4120	52084	29.2	0.0360319034254
	52914	52913	72.8	0.143114771711
	28723	40487	406.5	0.832553005716
	54316	53218	79.7	0.490701941909
	30449	542	78.3	0.999819512884
	32655	32626	146.0	0.215181711827
	33262	33341	118.5	0.595952258262
	32752	33349	1300.2	1.42189616352
	34549	34550	514.6	1.9109218242
	40279	25946	438.5	2.00963241945
	8692	8691	1753.5	1.36396154228
	32410	32074	33.5	0.982008194266
	40615	6899	106.7	1.22168240175
	203	34521	396.9	0.442853065158
	30100	30101	568.7	1.2177638637
	3492	40062	934.3	1.74513207012
	3221	28295	600.5	1.1419298421
	28684	35	66.6	2.75067685931
	4358	4354	142.7	1.54180183928
	40614	7696	839.6	2.17904450312
	50506	50510	87.7	0.0758010454322
	54456	31222	421.0	1.12795021887
	31807	494	177.3	0.39133046073
	30648	30647	612.8	0.715951642805
	34131	34130	374.9	0.3474696062
	32281	32303	190.9	0.412803496392
	33064	33065	892.7	0.303044568102
	29225	29294	314.3	0.0422248849127
	28882	28881	265.1	0.958065820807
	4775	4796	3972.4	1.10806301223
	35343	2324	77.4	1.86053213424
	31511	8182	306.6	0.410622976767
	54302	29588	236.8	0.0558835450651
	29348	32	10.9	1.89440943859
	8550	8551	628.5	1.39765672123
	28186	28183	180.9	0.85630957867
	4742	27434	1554.7	0.116423822722
	33944	33943	0.0	1.19698
	31583	31582	249.8	1.37331730463
	5513	5591	533.7	2.79921222037
	26679	26700	492.8	4.93887834554
	31415	1273	1455.0	0.599324856247
	53345	53667	898.1	0.56283861251
	33553	32767	1777.6	0.532623178406
	28799	28800	215.3	1.84575594267
	27317	4286	937.4	0.724401541055
	5074	1147	225.0	0.764303073049
	35755	34348	141.6	0.788448710151
	25410	25408	175.5	4.11022554455
	51154	51155	157.0	0.250239898732
	26523	2180	261.2	1.28361176434
	6146	6149	122.0	1.6088485733
	31652	51909	138.7	0.137320621203
	147	35193	9.5	4.64164455892
	343	25672	28.8	2.24072760063
	32177	32252	324.1	0.446427248322
	32484	32471	255.4	0.175558092593
	53021	53020	0.0	0.10551
	18844	32395	91.4	0.672426420678
	2786	40293	300.6	1.31910981348
	36172	36173	32.2	0.57385456618
	31908	19639	822.5	0.489224614224
	27658	26973	33.2	0.0727374695553
	8650	8657	1881.5	2.86954580634
	624	30535	131.7	1.41208705371
	27052	1650	493.8	0.610424226913
	40718	6391	476.3	1.4211365525
	6845	6815	282.6	0.395010086999
	10222	10219	790.3	0.365327975892
	36220	36219	21.0	0.0215241469691
	30323	30324	329.2	0.112231196172
	30002	54934	774.2	0.530725760933
	9352	32311	1362.3	3.45957417381
	2917	36302	134.1	0.668495082076
	31574	7471	100.3	0.0474369360477
	54325	52525	23.6	0.247710372998
	30493	30492	585.0	2.90860313877
	27051	27046	1100.5	0.17640524919
	5015	5016	405.1	0.946311671042
	9290	51436	510.7	0.348280281384
	52913	52912	72.8	0.146835534113
	543	30429	418.6	0.574397012769
	35640	2497	77.4	2.84036934747
	3036	36331	0.0	5.15933
	26271	26347	313.9	1.27597009986
	31030	7079	1574.2	0.723364952423
	35036	35031	299.3	0.613343450776
	29241	29240	69.0	0.709830873983
	34208	34230	87.8	7.14644764267
	32782	32781	581.7	0.838161918779
	34430	34431	819.7	0.797899835796
	30464	30458	525.2	0.528247072878
	29898	29897	498.6	1.21278824293
	1523	7503	29.7	1.03057641014
	36107	2977	40.8	4.89463980646
	32157	8874	1098.1	1.59619866358
	25941	25940	63.4	1.48643430216
	32012	40177	475.6	0.289888039371
	26696	26699	172.5	1.99915297593
	4986	26965	283.2	3.05235747503
	40488	28714	429.8	2.11365555334
	51990	51991	0.0	0.08466
	6005	5985	306.5	0.701448651042
	26345	26342	172.1	0.138378030509
	33933	33934	880.1	1.19190398136
	29117	29119	312.9	0.264950014493
	447	10095	770.3	0.598818312821
	30149	30144	270.5	0.196051751804
	32923	10164	392.4	0.940609949855
	50502	50500	116.4	0.556438765855
	32261	1749	214.8	0.815694797571
	19	34672	98.1	0.273567865847
	9042	633	559.6	0.870005145218
	1086	5863	935.2	0.544961915087
	30857	40108	383.1	0.367982896072
	1647	27128	409.5	1.02725936988
	2352	33698	695.3	2.32936273623
	26761	26759	166.7	0.523440529745
	4073	27685	439.6	0.780463421255
	30634	30637	295.4	0.0671432907485
	5111	5031	342.5	2.34756587069
	53393	53390	56.7	0.539121772168
	26284	26308	534.0	0.208642131571
	5492	1399	1792.8	0.0327631395373
	28222	28221	226.6	0.534036517875
	26488	25331	225.0	0.786852270185
	17681	54611	0.0	1.63232
	26463	40292	642.8	6.38083125044
	52279	52280	246.6	0.762075814851
	10224	10165	636.4	2.14272346655
	18796	5521	1625.0	0.771566344253
	26989	26994	954.6	0.409549881496
	25530	25527	180.5	0.220456630027
	5460	5565	572.3	1.64026193616
	51211	51513	63.3	5.17007219631
	6654	6490	3492.3	1.30182222176
	4185	1064	370.6	0.784143354676
	36108	36107	135.1	10.8217807168
	31070	7859	131.8	0.910152417686
	191	54580	511.2	0.706046602039
	54742	25346	202.0	4.36795728743
	28782	28712	131.4	1.7977545343
	33984	33985	83.5	10.3681229292
	28357	28339	135.2	1.98772452067
	52952	52951	128.3	0.157937975885
	29344	29342	214.8	0.947809826663
	52337	52629	150.9	0.107252546782
	25290	25291	251.6	6.69235474002
	6970	6969	812.3	0.489887198696
	53264	53263	183.5	0.245652959109
	33518	51574	175.0	3.37181051054
	7859	7860	509.0	1.58688552755
	10083	54561	398.6	0.5212612174
	34273	25216	193.8	1.6823135532
	26984	27033	181.9	1.9839035604
	27301	5231	78.1	1.80768794245
	8380	34383	330.2	1.17945346064
	19571	6079	670.4	0.642933834837
	26586	26579	200.5	1.02780456786
	31419	31418	1869.0	0.196665144421
	4741	4701	102.0	0.52390046347
	29083	29071	1196.7	0.0520633240511
	36139	36140	6.3	4.32998449972
	27026	54867	54.6	1.50407869653
	52403	52401	199.8	0.442104014724
	3619	40645	423.8	1.37354367515
	25754	50929	49.4	2.23286910996
	6855	30197	525.9	1.62839092349
	28097	2641	239.3	4.26112318165
	4085	26947	351.1	1.57137229839
	2288	40345	83.0	2.62314687041
	52854	52838	128.9	0.286597860032
	2481	32551	654.4	1.08516792098
	34769	34744	677.5	0.0403345753304
	8689	8690	2056.4	0.345446876043
	19861	4180	402.2	1.84370886056
	10043	54561	191.4	0.440579290164
	10368	19072	504.7	1.04455237759
	31532	31531	373.1	0.0214988727152
	40690	1171	768.3	0.849789587333
	248	40508	266.4	0.53350825642
	28709	40624	235.4	2.56303902754
	5438	5456	430.9	0.401305371579
	40484	132	24.3	1.28083022566
	35925	35922	75.7	0.998902630325
	30111	560	496.1	0.550583802654
	5573	27869	371.1	5.98223004164
	4899	27441	129.8	0.579134987129
	31010	6708	25.5	0.803901508503
	28576	28583	202.2	0.753702490399
	18952	18155	110.5	1.18382368237
	26308	26305	534.0	0.231768417491
	3880	3908	427.5	0.877614908209
	52182	52183	709.8	0.75731421606
	35233	35232	414.6	9.15035145183
	29921	29922	28.0	0.0902248876571
	5029	18746	1482.7	0.643695008033
	9463	9472	416.3	0.21607581316
	33758	10943	1149.9	1.0961779697
	31284	31280	412.6	0.942156709727
	3946	4177	479.8	2.93933282974
	29609	29596	169.7	0.594507475878
	8942	9026	256.4	1.5825928388
	33117	33465	61.4	0.162790150724
	54560	29844	911.7	2.40924669357
	6684	6837	1034.8	3.6922327866
	35147	35099	208.0	0.48436976799
	34507	34508	501.8	1.06355797379
	55074	10271	991.3	0.419981231412
	50940	50950	85.4	1.836684789
	8011	8083	61.4	1.04603755584
	50923	25633	293.3	0.666722065221
	40494	29029	1028.7	1.173926952
	34335	35426	138.8	1.1430405746
	31989	31990	437.8	0.794344593974
	31116	1503	134.1	0.40597222854
	40090	7533	852.0	0.741515836554
	6689	6673	116.8	0.325164434251
	35893	35891	329.5	0.204758534566
	33196	55077	162.6	0.246785371764
	53242	53245	222.3	0.431300854556
	28487	28488	394.5	0.639570417288
	35845	35828	903.3	0.872324815593
	28279	40413	385.9	1.12035447149
	825	29144	1027.8	0.788611624417
	26986	54852	590.5	2.12327622351
	30909	30908	139.0	0.357960739523
	35721	35722	163.9	3.02685796032
	35041	35039	190.0	0.184433290474
	34199	34211	96.3	1.14321577105
	35536	2322	12.1	1.99513954065
	1067	4181	607.5	1.29402838562
	32671	29890	93.3	0.164083029287
	5827	5881	239.8	1.88875006594
	26435	40063	70.5	0.377635189249
	9829	9830	369.4	1.09456263653
	31259	40140	318.0	0.86859720973
	19785	34399	497.9	2.14276100523
	223	25171	558.0	0.932866576731
	27034	3818	1489.4	1.34501658683
	54877	27316	448.0	0.593650422949
	4584	4587	3759.1	2.76332793619
	34605	54591	197.1	0.0038232491406
	29223	79	18.4	1.58249346081
	27712	27716	180.3	0.561361260343
	25953	25965	150.1	0.845211752272
	40612	54402	334.2	1.76412530322
	6560	6672	2842.4	1.58622990828
	53717	53716	321.6	0.56713223725
	8902	8869	508.1	1.11071176602
	33634	33633	166.2	0.839815508483
	1756	34818	27.2	1.47497519915
	36322	25017	156.8	0.339137047333
	25995	25333	250.6	0.581419685634
	54319	31201	416.1	0.456908204543
	5758	5863	224.6	2.97288450161
	19451	18226	0.0	1.51828
	26260	25291	177.9	9.3835166878
	31972	31973	1959.0	0.811400606586
	30108	30407	30.6	0.309567421008
	27965	27953	141.8	5.42439749651
	40190	31770	123.2	0.352624327606
	28832	28831	1118.4	4.10011667608
	7535	7478	3883.5	0.677795110128
	54342	7134	1262.8	1.57539089252
	36119	34295	759.8	0.228740625557
	53601	32947	157.4	0.899755414329
	10644	40006	817.4	0.483292299492
	2865	36286	78.3	0.605821689772
	29813	32386	340.6	3.35812755545
	27158	27157	351.6	0.371829442546
	33348	33346	999.3	1.74258325122
	30328	30329	151.9	0.618191051068
	25186	25185	772.6	1.60152528366
	54473	52028	159.0	1.3889528717
	50236	50238	217.7	1.0583935467
	33338	10292	995.5	1.31989378278
	26057	40237	481.8	2.16302768945
	33391	18984	303.5	0.616649804144
	40127	31933	177.8	0.521457579628
	33294	33295	206.2	1.94895308989
	5229	18921	2177.0	0.80910614293
	35265	2299	293.0	1.49530869933
	30150	30153	451.5	0.395631779533
	8666	19831	2669.4	7.64609062332
	2601	28269	149.4	1.37872845511
	26099	26440	121.2	0.0110498783964
	8732	8772	750.4	0.946108727459
	31976	31958	551.1	0.484878016641
	18675	4108	18.0	4.57865291489
	51802	51496	0.0	0.28754
	9360	9384	502.6	1.03069555113
	25128	26440	682.6	10.1490859868
	30197	30198	345.4	0.925301192176
	28842	28296	207.5	2.15129013875
	6211	29782	3.6	0.0937798637746
	34197	25194	358.2	2.51069863874
	52372	52531	90.6	1.05824144148
	54930	51925	265.7	0.52562290458
	6742	6743	4206.7	0.0275642410025
	4164	19958	6.6	0.52350611492
	28145	28166	240.0	3.87858797852
	10705	33446	210.3	1.84786502536
	2294	35389	182.9	1.74699280322
	2640	28029	130.1	2.98763938837
	31731	31728	423.7	0.403279092081
	32088	32142	211.9	0.328720762728
	1138	27784	1499.6	0.619928764276
	34750	40513	1235.6	3.30209966105
	29715	29709	360.9	5.8991574186
	36025	36149	30.2	5.2350661955
	28806	52916	50.6	0.68189992037
	34149	34047	310.1	0.955602040984
	34572	34573	269.9	0.38885923573
	33900	33907	101.5	0.273640754998
	51408	54465	356.6	0.846460158958
	1055	27621	138.1	0.67152842479
	18955	18956	396.9	3.29576723679
	35198	35176	133.7	1.94211738717
	4760	4717	937.6	0.864026083131
	28308	40246	1637.7	1.11370379834
	35811	35872	865.7	2.54533674692
	54982	54983	5906.8	2.66440475175
	27976	27982	114.7	0.289028467463
	19757	7595	1349.4	1.37255834862
	8481	8446	2315.0	1.35873395091
	27309	1409	51.2	0.862849715134
	19664	19665	66.2	2.31656381239
	40580	54880	1289.0	0.842038389948
	25109	25117	38.7	0.118402153474
	5275	5285	1308.5	0.315872564924
	26788	26713	660.3	2.55576589353
	33422	33423	317.1	0.179514453321
	36262	36251	0.0	1.32472
	389	26995	304.3	1.37726710934
	7472	7474	558.1	0.389127790371
	51723	54963	101.3	0.152052304428
	33877	33892	139.4	2.10268085438
	50535	50532	40.3	0.189772413785
	36213	36215	273.2	0.680279570404
	26051	40063	72.4	1.18932847694
	51207	51206	117.7	0.697254936583
	27984	27983	117.7	1.54583386066
	30075	7940	837.0	1.1765332083
	6388	6385	598.4	1.56501824985
	36102	36168	181.1	6.15866099327
	40693	1176	356.4	0.618793109754
	35859	35858	125.1	0.819411992866
	34789	34782	242.1	0.037626360903
	32223	32226	44.8	0.264571798084
	10307	40685	335.0	0.673192518382
	29685	54307	310.6	0.743838076184
	32211	32193	233.2	0.455224793244
	26027	25335	265.8	0.883426160159
	25069	25070	30.9	3.01402270067
	34701	34692	34.2	0.438083009724
	9515	32426	1513.1	1.61851881773
	35861	35860	125.1	0.751146440197
	717	29925	50.2	1.22690144492
	2006	9658	27.5	0.244678689924
	6977	6975	1078.3	0.234149157559
	2081	40548	737.4	0.573084138324
	54752	26052	252.6	2.79489046313
	8230	40716	585.3	2.11596831023
	36208	2919	11.0	6.67524050958
	5042	5035	393.4	0.571735059665
	19757	40563	2228.5	1.64797975506
	8936	19696	476.6	0.534254799103
	40071	26205	170.2	1.0424056402
	54323	7175	1467.8	3.50347653647
	29332	2537	65.7	2.28081048987
	4941	4947	524.1	1.37913389777
	27954	27931	273.1	4.89204353909
	26955	27267	2616.1	0.874441639444
	35342	35312	159.9	2.8954081635
	31957	53359	244.1	0.446993982889
	28335	28334	266.8	2.09890038104
	10529	10489	282.2	2.06345497812
	33046	33035	222.6	0.114385663318
	25648	25649	109.3	3.08938783704
	27970	27968	33.2	0.486587444859
	32195	32185	114.0	2.59296584152
	52326	52327	200.6	0.40814424276
	4871	4927	2165.3	2.11876494934
	54112	54118	146.1	0.402387441995
	52573	52574	303.7	0.867649962249
	5716	1602	471.9	0.829260331543
	8564	8609	606.5	1.41002554749
	34571	50640	943.1	1.08555887768
	52435	53238	194.2	0.481904732242
	26280	40658	432.0	1.79114348799
	53478	53476	194.9	0.256297465182
	25245	2534	18.9	2.2807918402
	34315	34314	354.9	21.2021324158
	7616	7615	464.4	2.25678995045
	18373	18617	1.3	0.449431682368
	31485	31486	3117.7	1.46338866383
	8241	8221	4826.7	0.313928233428
	33649	54787	53.2	0.924308166508
	6975	6920	197.0	0.235265696707
	2366	33841	308.8	0.474408204581
	54486	8562	1087.8	1.03299554238
	53769	53770	382.2	0.170554495146
	31314	55047	2359.3	0.202653097762
	28481	28482	394.5	0.748109934712
	26715	26727	774.2	0.107763421479
	34385	34764	284.6	0.108643473303
	52799	53014	0.0	0.6962
	1198	5906	825.1	0.279352555728
	235	29205	516.4	1.08661981277
	6681	6750	669.7	0.646202541773
	36165	36164	366.1	0.377656356742
	7074	40590	1245.6	0.409801017775
	50391	50393	121.8	0.467479276949
	19574	6651	483.0	0.299363166181
	19291	8557	1437.8	1.25705427157
	5773	5776	377.3	1.09292028932
	26270	949	89.1	1.3828555014
	31369	1181	100.8	0.0483472658889
	34718	34719	96.5	0.653965670694
	52006	52011	0.0	0.14458
	1278	7770	166.2	0.285907747206
	19998	19838	2261.0	2.02634782914
	1789	10459	252.0	0.585526145537
	5677	5676	512.5	2.99482181382
	19189	5837	1130.4	0.682858222833
	1683	27094	248.4	0.539416676474
	52656	52658	94.6	0.188700812788
	4390	27347	158.5	2.53340983301
	34671	34642	322.3	0.559353202326
	28919	2585	1046.7	2.62340824342
	630	30652	97.2	0.898537583564
	19217	1226	291.2	0.591706860811
	53882	53883	24.0	0.122191147578
	30679	505	91.9	1.42476217466
	2371	33812	170.2	0.426558129618
	2566	28295	202.5	1.87736677221
	34305	35654	67.0	1.01811240855
	29631	29630	456.6	20.6680316311
	30733	2054	209.7	0.0379434181523
	2506	36110	82.8	4.52375262312
	26975	26974	132.4	0.535955867068
	29907	29940	427.2	1.72081697269
	31607	31592	582.3	2.68156929381
	30876	40571	3317.6	0.335093572212
	34029	34030	107.3	4.98011105112
	40301	32447	387.8	4.21224538184
	54691	939	63.2	2.1488648658
	27076	27081	384.3	0.517153252031
	52609	52461	86.7	0.9095682248
	54335	52408	121.5	0.131242511951
	52290	52116	145.8	0.23015272728
	54118	54112	157.4	0.416952424717
	25450	25557	7.9	0.151240659344
	34857	54577	332.9	0.360581268243
	18801	25130	749.9	0.928559123383
	40487	28723	393.1	0.819792203755
	6064	6068	359.8	1.0202324082
	10160	1972	374.5	0.603795419115
	51473	51474	138.0	1.52749935703
	29923	30173	212.2	0.873280543087
	5827	1433	63.9	0.286870450313
	51956	53193	133.3	0.857814390475
	29969	29964	259.3	1.47128764828
	4278	4280	950.1	1.60613575254
	32280	32293	407.7	0.657490641461
	29669	29655	73.6	0.770511202062
	40388	40385	428.6	7.49326282054
	51197	54283	180.6	0.352011443708
	54994	5770	4308.1	0.847616197807
	32663	32665	0.0	0.17644
	7885	7991	2387.0	1.03223808095
	25195	25194	308.2	4.7066574642
	35414	35449	725.0	0.726284281128
	40254	40253	55.5	3.00245343669
	595	30323	301.5	0.591676603351
	7359	7350	491.5	0.410136644968
	33564	33531	156.4	1.11702622009
	35301	18809	592.9	0.438890228913
	28386	28334	154.6	1.59369819119
	26089	27045	513.8	0.536339650009
	7152	7157	192.2	1.12423032764
	32611	32614	29.4	0.0547963071573
	10036	10028	191.3	2.47388565023
	1644	26927	945.4	1.02502141775
	19529	5500	86.8	0.513755797208
	35318	35328	135.5	0.610082949652
	31970	31635	105.7	0.430009695955
	34651	34650	261.8	0.486036592607
	34923	34997	264.4	0.581720379666
	5514	5500	203.5	0.114593798945
	30738	8299	2414.3	2.56426423884
	26965	4960	504.2	4.80703766633
	2797	40297	89.1	3.72841378574
	36149	36100	91.7	3.56795480872
	30070	29907	168.1	1.92436839058
	33713	33714	211.0	0.06670359383
	26384	26381	124.0	0.668284939325
	25640	25644	104.9	0.0800136592834
	5548	54599	855.7	1.76204784142
	29672	29671	153.1	0.549372440757
	26938	27648	810.2	0.82171580173
	5272	5329	273.7	1.17666287483
	26582	26577	202.1	0.924504908412
	7189	54942	548.2	2.88247953603
	30475	30476	221.6	5.06680328727
	9435	31840	136.6	0.361930657849
	25585	25593	23.1	2.28233467939
	52516	52515	214.8	0.449805801899
	31321	31319	264.7	0.603990080574
	25932	25982	473.4	7.9927244214
	32476	32475	67.9	1.74181892862
	35361	35388	215.6	0.982835204707
	54799	10503	992.3	0.433940110583
	457	32814	406.7	1.43958525389
	9389	9515	4755.2	2.5551794378
	33242	18981	892.0	0.120513618287
	1254	31465	129.6	0.387674953337
	5951	571	546.9	0.935730139313
	28803	28804	174.8	0.323950258234
	25869	2746	107.7	5.31863014492
	5278	5280	347.3	1.0679494785
	5797	5714	1729.1	1.58966675204
	1847	40531	90.0	0.468108386331
	26263	26262	306.0	9.30404177919
	31115	19454	437.4	1.40194034527
	50081	50085	72.1	0.135398316175
	30698	29870	126.9	0.0814269136376
	19551	30930	166.4	0.646530350959
	26472	26620	131.9	0.5062288297
	53989	53990	308.4	0.283531735323
	31241	31244	436.6	0.438015184094
	40509	18895	141.5	1.04654443859
	40737	26272	280.0	2.77349181947
	34413	54600	2121.8	0.73567043004
	33624	33623	127.6	0.0288498553637
	571	5951	221.1	0.91899695428
	50604	50603	312.5	0.541240383999
	30933	6338	673.9	1.42166167255
	54979	54978	466.3	3.11233537631
	51591	53943	149.5	0.362545604971
	2957	40408	6.3	0.786799156512
	53184	53185	141.6	0.215872734886
	3896	26645	176.7	0.741922074837
	31119	31120	348.1	0.61202632698
	19603	8003	61.0	2.24960728535
	32822	453	21.6	0.273123047123
	36040	3024	42.4	4.31461047648
	54192	10763	0.0	0.12494
	32603	32602	150.6	0.341907337193
	4319	4320	521.4	3.17923588594
	2649	28350	150.6	1.93479370225
	1580	6980	1072.4	0.615549213512
	54627	52868	166.6	0.819935451457
	1019	4097	363.3	0.952886699948
	33622	33606	194.2	0.450587229348
	25953	25972	195.9	0.609056816598
	6298	40515	261.9	1.4390244426
	26755	26757	275.2	0.359746136974
	27982	27976	241.9	0.351422326323
	55006	55007	627.1	5.10544427975
	3945	3956	485.7	1.03384829948
	887	27175	468.0	1.14072280578
	10224	10288	409.1	2.06398308328
	10284	10283	795.9	0.703143276143
	52060	52059	39.3	0.157031188795
	33770	33772	346.9	0.672576105053
	26685	26455	155.9	3.21365734115
	31454	31455	120.1	0.144483416928
	8209	8245	2291.0	0.543084875352
	19212	7179	358.0	0.358095672677
	4340	4343	910.2	0.469377327114
	50164	35011	84.5	4.15409971339
	4108	4133	842.3	1.83270554055
	5361	5371	891.3	0.602090048309
	10259	10223	1337.8	1.46176859312
	33874	2829	180.0	1.13819904688
	28810	28792	1221.7	1.37618489447
	34505	34560	84.4	0.420799239397
	27175	887	598.5	1.14863745205
	35875	35876	196.9	1.56520836299
	35589	35590	118.2	0.475432147655
	19970	54400	243.6	0.970430144806
	27016	27023	627.3	0.667544664327
	28988	28987	97.1	0.303131705182
	7086	1312	895.5	0.157507314862
	6833	31269	310.2	0.688566569548
	35234	35235	219.9	4.25890312916
	5199	5212	1761.9	0.472385498285
	6334	6476	4772.9	4.58825728776
	31536	31543	35.0	0.00790617499191
	35186	35192	10.5	0.507534527482
	33144	33185	123.8	0.0196296183764
	18728	4283	1479.2	0.590944151094
	51068	51074	157.0	0.0947356862058
	33948	29552	41.7	0.36764253245
	30956	6111	715.2	0.695154695228
	52892	52848	540.9	0.538227581348
	35024	35047	326.9	0.626062159727
	33878	33879	40.6	2.02850433912
	6908	6869	2910.5	1.58622173377
	35743	35742	124.5	0.66006141993
	28224	28223	118.1	4.29611078117
	9985	19828	210.7	0.924423357007
	53047	53045	126.4	0.10953214309
